dataset,term,method,base_method,inference_seconds,task_fallback,task_fallback_reason,nonfinite_fallback,nonfinite_fallback_windows,selected_validated_method,validated_method_selection_rates,fallback_to_vanilla_windows,fallback_to_vanilla_evaluation_windows,fallback_to_vanilla_rate,scaled_MASE,CRPS,CRPS_finite_values,CRPS_evaluation_values,CRPS_total_values,MAE,MAE_finite_values,MAE_evaluation_values,MAE_total_values,MAPE,MAPE_finite_values,MAPE_evaluation_values,MAPE_total_values,MASE,MASE_finite_values,MASE_evaluation_values,MASE_total_values,MSE,MSE_finite_values,MSE_evaluation_values,MSE_total_values,ND,ND_finite_values,ND_evaluation_values,ND_total_values,RMSE,RMSE_finite_values,RMSE_evaluation_values,RMSE_total_values,sMAPE,sMAPE_finite_values,sMAPE_evaluation_values,sMAPE_total_values
Vehicle_Sales/M,short,full_ridge_shared,full_ridge_shared,0.07101259473711252,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",50.0,50.0,1.0,0.6333596097107328,0.09000355019499195,50,50,50,13.731455821543932,50,50,50,0.08987582754393995,50,50,50,0.8236065418222713,50,50,50,2666.5882325198763,50,50,50,0.09000355019499195,50,50,50,15.302668453536027,50,50,50,0.08854775564889103,50,50,50
Vehicle_Sales/M,short,seasonal_naive,seasonal_naive,0.2621117187663913,False,,False,0.0,,,,,,1.0,0.11068724358687142,50,50,50,16.570271777758997,50,50,50,0.13196884250224655,50,50,50,1.3003774304433904,50,50,50,4675.646879609363,50,50,50,0.13308475506823328,50,50,50,20.255959672067558,50,50,50,0.13199341195984976,50,50,50
Vehicle_Sales/M,short,selected_adaptation,selected_adaptation,0.07101259473711252,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",50.0,50.0,1.0,0.6333596097107328,0.09000355019499195,50,50,50,13.731455821543932,50,50,50,0.08987582754393995,50,50,50,0.8236065418222713,50,50,50,2666.5882325198763,50,50,50,0.09000355019499195,50,50,50,15.302668453536027,50,50,50,0.08854775564889103,50,50,50
Vehicle_Sales/M,short,tsrag,tsrag,0.07101259473711252,True,"{""code"": ""insufficient_global_datastore"", ""message"": ""global datastore requires at least 11 dates per variate; the least-covered variate has 0""}",False,0.0,,,,,,0.6333596097107328,0.09000355019499195,50,50,50,13.731455821543932,50,50,50,0.08987582754393995,50,50,50,0.8236065418222713,50,50,50,2666.5882325198763,50,50,50,0.09000355019499195,50,50,50,15.302668453536027,50,50,50,0.08854775564889103,50,50,50
Vehicle_Sales/M,short,vanilla,vanilla,0.07101259473711252,False,,False,0.0,,,,,,0.6333596097107328,0.09000355019499195,50,50,50,13.731455821543932,50,50,50,0.08987582754393995,50,50,50,0.8236065418222713,50,50,50,2666.5882325198763,50,50,50,0.09000355019499195,50,50,50,15.302668453536027,50,50,50,0.08854775564889103,50,50,50
Vehicle_Sales/M,short,y_ridge_shared,y_ridge_shared,0.07101259473711252,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",50.0,50.0,1.0,0.6333596097107328,0.09000355019499195,50,50,50,13.731455821543932,50,50,50,0.08987582754393995,50,50,50,0.8236065418222713,50,50,50,2666.5882325198763,50,50,50,0.09000355019499195,50,50,50,15.302668453536027,50,50,50,0.08854775564889103,50,50,50
Vehicle_Supply/M,short,bayes_covariate_prediction,bayes_covariate_prediction,0.07024428620934486,True,"{""code"": ""ridge_stage_failed"", ""error_type"": ""ValueError"", ""message"": ""cannot score empty ridge statistics"", ""stage"": ""fit""}",False,0.0,vanilla,"{""vanilla"": 1.0}",30.0,30.0,1.0,0.7229902086807991,0.23086327120620262,30,30,30,22.320222251365582,30,30,30,0.2518155462950676,30,30,30,0.8042214388559568,30,30,30,2704.58699951601,30,30,30,0.23086327120620262,30,30,30,26.449555347278547,30,30,30,0.21088419268031608,30,30,30
Vehicle_Supply/M,short,bayes_past_targets_prediction,bayes_past_targets_prediction,0.07024428620934486,True,"{""code"": ""ridge_stage_failed"", ""error_type"": ""ValueError"", ""message"": ""cannot score empty ridge statistics"", ""stage"": ""fit""}",False,0.0,vanilla,"{""vanilla"": 1.0}",30.0,30.0,1.0,0.7229902086807991,0.23086327120620262,30,30,30,22.320222251365582,30,30,30,0.2518155462950676,30,30,30,0.8042214388559568,30,30,30,2704.58699951601,30,30,30,0.23086327120620262,30,30,30,26.449555347278547,30,30,30,0.21088419268031608,30,30,30
Vehicle_Supply/M,short,cov_ridge_shared,cov_ridge_shared,0.07024428620934486,True,"{""code"": ""ridge_stage_failed"", ""error_type"": ""ValueError"", ""message"": ""cannot score empty ridge statistics"", ""stage"": ""fit""}",False,0.0,vanilla,"{""vanilla"": 1.0}",30.0,30.0,1.0,0.7229902086807991,0.23086327120620262,30,30,30,22.320222251365582,30,30,30,0.2518155462950676,30,30,30,0.8042214388559568,30,30,30,2704.58699951601,30,30,30,0.23086327120620262,30,30,30,26.449555347278547,30,30,30,0.21088419268031608,30,30,30
Vehicle_Supply/M,short,covariate_prediction,covariate_prediction,0.07024428620934486,True,"{""code"": ""ridge_stage_failed"", ""error_type"": ""ValueError"", ""message"": ""cannot score empty ridge statistics"", ""stage"": ""fit""}",False,0.0,vanilla,"{""vanilla"": 1.0}",30.0,30.0,1.0,0.7229902086807991,0.23086327120620262,30,30,30,22.320222251365582,30,30,30,0.2518155462950676,30,30,30,0.8042214388559568,30,30,30,2704.58699951601,30,30,30,0.23086327120620262,30,30,30,26.449555347278547,30,30,30,0.21088419268031608,30,30,30
Vehicle_Supply/M,short,full_ridge_per_variate,full_ridge_per_variate,0.07024428620934486,True,"{""code"": ""ridge_stage_failed"", ""error_type"": ""ValueError"", ""message"": ""cannot score empty ridge statistics"", ""stage"": ""fit""}",False,0.0,vanilla,"{""vanilla"": 1.0}",30.0,30.0,1.0,0.7229902086807991,0.23086327120620262,30,30,30,22.320222251365582,30,30,30,0.2518155462950676,30,30,30,0.8042214388559568,30,30,30,2704.58699951601,30,30,30,0.23086327120620262,30,30,30,26.449555347278547,30,30,30,0.21088419268031608,30,30,30
Vehicle_Supply/M,short,full_ridge_shared,full_ridge_shared,0.07024428620934486,True,"{""code"": ""ridge_stage_failed"", ""error_type"": ""ValueError"", ""message"": ""cannot score empty ridge statistics"", ""stage"": ""fit""}",False,0.0,vanilla,"{""vanilla"": 1.0}",30.0,30.0,1.0,0.7229902086807991,0.23086327120620262,30,30,30,22.320222251365582,30,30,30,0.2518155462950676,30,30,30,0.8042214388559568,30,30,30,2704.58699951601,30,30,30,0.23086327120620262,30,30,30,26.449555347278547,30,30,30,0.21088419268031608,30,30,30
Vehicle_Supply/M,short,seasonal_naive,seasonal_naive,0.13469098322093487,False,,False,0.0,,,,,,1.0,0.34888548997402963,30,30,30,33.04985846992996,30,30,30,0.4446392987265096,30,30,30,1.1123545370322176,30,30,30,5581.079382852096,30,30,30,0.4187465906676808,30,30,30,37.80940158877009,30,30,30,0.31945484536583646,30,30,30
Vehicle_Supply/M,short,selected_adaptation,selected_adaptation,0.07024428620934486,True,"{""code"": ""ridge_stage_failed"", ""error_type"": ""ValueError"", ""message"": ""cannot score empty ridge statistics"", ""stage"": ""fit""}",False,0.0,vanilla,"{""vanilla"": 1.0}",30.0,30.0,1.0,0.7229902086807991,0.23086327120620262,30,30,30,22.320222251365582,30,30,30,0.2518155462950676,30,30,30,0.8042214388559568,30,30,30,2704.58699951601,30,30,30,0.23086327120620262,30,30,30,26.449555347278547,30,30,30,0.21088419268031608,30,30,30
Vehicle_Supply/M,short,tsrag,tsrag,0.07024428620934486,True,"{""code"": ""insufficient_global_datastore"", ""message"": ""global datastore requires at least 11 dates per variate; the least-covered variate has 0""}",False,0.0,,,,,,0.7229902086807991,0.23086327120620262,30,30,30,22.320222251365582,30,30,30,0.2518155462950676,30,30,30,0.8042214388559568,30,30,30,2704.58699951601,30,30,30,0.23086327120620262,30,30,30,26.449555347278547,30,30,30,0.21088419268031608,30,30,30
Vehicle_Supply/M,short,vanilla,vanilla,0.07024428620934486,False,,False,0.0,,,,,,0.7229902086807991,0.23086327120620262,30,30,30,22.320222251365582,30,30,30,0.2518155462950676,30,30,30,0.8042214388559568,30,30,30,2704.58699951601,30,30,30,0.23086327120620262,30,30,30,26.449555347278547,30,30,30,0.21088419268031608,30,30,30
Vehicle_Supply/M,short,y_ridge_shared,y_ridge_shared,0.07024428620934486,True,"{""code"": ""ridge_stage_failed"", ""error_type"": ""ValueError"", ""message"": ""cannot score empty ridge statistics"", ""stage"": ""fit""}",False,0.0,vanilla,"{""vanilla"": 1.0}",30.0,30.0,1.0,0.7229902086807991,0.23086327120620262,30,30,30,22.320222251365582,30,30,30,0.2518155462950676,30,30,30,0.8042214388559568,30,30,30,2704.58699951601,30,30,30,0.23086327120620262,30,30,30,26.449555347278547,30,30,30,0.21088419268031608,30,30,30
WUI_Global/Q,short,bayes_covariate_prediction,bayes_covariate_prediction,0.07213794905692339,True,"{""code"": ""ridge_stage_failed"", ""error_type"": ""ValueError"", ""message"": ""cannot score empty ridge statistics"", ""stage"": ""fit""}",False,0.0,vanilla,"{""vanilla"": 1.0}",75.0,75.0,1.0,0.7702287612131179,0.6727197371556692,75,75,75,0.1479527090365688,75,75,75,0.579345018330673,75,75,75,0.9822384045920475,75,75,75,0.04861412840582375,75,75,75,0.6727197371556692,75,75,75,0.17487974428271627,75,75,75,0.6436988933984985,75,75,75
WUI_Global/Q,short,bayes_past_targets_prediction,bayes_past_targets_prediction,0.07213794905692339,True,"{""code"": ""ridge_stage_failed"", ""error_type"": ""ValueError"", ""message"": ""cannot score empty ridge statistics"", ""stage"": ""fit""}",False,0.0,vanilla,"{""vanilla"": 1.0}",75.0,75.0,1.0,0.7702287612131179,0.6727197371556692,75,75,75,0.1479527090365688,75,75,75,0.579345018330673,75,75,75,0.9822384045920475,75,75,75,0.04861412840582375,75,75,75,0.6727197371556692,75,75,75,0.17487974428271627,75,75,75,0.6436988933984985,75,75,75
WUI_Global/Q,short,cov_ridge_shared,cov_ridge_shared,0.07213794905692339,True,"{""code"": ""ridge_stage_failed"", ""error_type"": ""ValueError"", ""message"": ""cannot score empty ridge statistics"", ""stage"": ""fit""}",False,0.0,vanilla,"{""vanilla"": 1.0}",75.0,75.0,1.0,0.7702287612131179,0.6727197371556692,75,75,75,0.1479527090365688,75,75,75,0.579345018330673,75,75,75,0.9822384045920475,75,75,75,0.04861412840582375,75,75,75,0.6727197371556692,75,75,75,0.17487974428271627,75,75,75,0.6436988933984985,75,75,75
WUI_Global/Q,short,covariate_prediction,covariate_prediction,0.07213794905692339,True,"{""code"": ""ridge_stage_failed"", ""error_type"": ""ValueError"", ""message"": ""cannot score empty ridge statistics"", ""stage"": ""fit""}",False,0.0,vanilla,"{""vanilla"": 1.0}",75.0,75.0,1.0,0.7702287612131179,0.6727197371556692,75,75,75,0.1479527090365688,75,75,75,0.579345018330673,75,75,75,0.9822384045920475,75,75,75,0.04861412840582375,75,75,75,0.6727197371556692,75,75,75,0.17487974428271627,75,75,75,0.6436988933984985,75,75,75
WUI_Global/Q,short,full_ridge_per_variate,full_ridge_per_variate,0.07213794905692339,True,"{""code"": ""ridge_stage_failed"", ""error_type"": ""ValueError"", ""message"": ""cannot score empty ridge statistics"", ""stage"": ""fit""}",False,0.0,vanilla,"{""vanilla"": 1.0}",75.0,75.0,1.0,0.7702287612131179,0.6727197371556692,75,75,75,0.1479527090365688,75,75,75,0.579345018330673,75,75,75,0.9822384045920475,75,75,75,0.04861412840582375,75,75,75,0.6727197371556692,75,75,75,0.17487974428271627,75,75,75,0.6436988933984985,75,75,75
WUI_Global/Q,short,full_ridge_shared,full_ridge_shared,0.07213794905692339,True,"{""code"": ""ridge_stage_failed"", ""error_type"": ""ValueError"", ""message"": ""cannot score empty ridge statistics"", ""stage"": ""fit""}",False,0.0,vanilla,"{""vanilla"": 1.0}",75.0,75.0,1.0,0.7702287612131179,0.6727197371556692,75,75,75,0.1479527090365688,75,75,75,0.579345018330673,75,75,75,0.9822384045920475,75,75,75,0.04861412840582375,75,75,75,0.6727197371556692,75,75,75,0.17487974428271627,75,75,75,0.6436988933984985,75,75,75
WUI_Global/Q,short,seasonal_naive,seasonal_naive,0.30773282889276743,False,,False,0.0,,,,,,1.0,0.7829682370133648,75,75,75,0.19413664727161328,75,75,75,0.8994883603321242,75,75,75,1.2752554228759418,75,75,75,0.07480560598554362,75,75,75,0.9871286818048765,75,75,75,0.23170390579425942,75,75,75,0.8144592621512212,75,75,75
WUI_Global/Q,short,selected_adaptation,selected_adaptation,0.07213794905692339,True,"{""code"": ""ridge_stage_failed"", ""error_type"": ""ValueError"", ""message"": ""cannot score empty ridge statistics"", ""stage"": ""fit""}",False,0.0,vanilla,"{""vanilla"": 1.0}",75.0,75.0,1.0,0.7702287612131179,0.6727197371556692,75,75,75,0.1479527090365688,75,75,75,0.579345018330673,75,75,75,0.9822384045920475,75,75,75,0.04861412840582375,75,75,75,0.6727197371556692,75,75,75,0.17487974428271627,75,75,75,0.6436988933984985,75,75,75
WUI_Global/Q,short,tsrag,tsrag,0.07213794905692339,True,"{""code"": ""insufficient_global_datastore"", ""message"": ""global datastore requires at least 11 dates per variate; the least-covered variate has 0""}",False,0.0,,,,,,0.7702287612131179,0.6727197371556692,75,75,75,0.1479527090365688,75,75,75,0.579345018330673,75,75,75,0.9822384045920475,75,75,75,0.04861412840582375,75,75,75,0.6727197371556692,75,75,75,0.17487974428271627,75,75,75,0.6436988933984985,75,75,75
WUI_Global/Q,short,vanilla,vanilla,0.07213794905692339,False,,False,0.0,,,,,,0.7702287612131179,0.6727197371556692,75,75,75,0.1479527090365688,75,75,75,0.579345018330673,75,75,75,0.9822384045920475,75,75,75,0.04861412840582375,75,75,75,0.6727197371556692,75,75,75,0.17487974428271627,75,75,75,0.6436988933984985,75,75,75
WUI_Global/Q,short,y_ridge_shared,y_ridge_shared,0.07213794905692339,True,"{""code"": ""ridge_stage_failed"", ""error_type"": ""ValueError"", ""message"": ""cannot score empty ridge statistics"", ""stage"": ""fit""}",False,0.0,vanilla,"{""vanilla"": 1.0}",75.0,75.0,1.0,0.7702287612131179,0.6727197371556692,75,75,75,0.1479527090365688,75,75,75,0.579345018330673,75,75,75,0.9822384045920475,75,75,75,0.04861412840582375,75,75,75,0.6727197371556692,75,75,75,0.17487974428271627,75,75,75,0.6436988933984985,75,75,75
Water_Quality_Darwin/15T,long,bayes_covariate_prediction,bayes_covariate_prediction,12.555277429055423,False,,False,0.0,bayes_past_targets_prediction,"{""bayes_past_targets_prediction"": 1.0}",0.0,210.0,0.0,0.8330624009475078,0.08352109978823813,210,210,210,0.8478544809370714,210,210,210,0.09252387086668896,210,210,210,1.3255936454850565,210,210,210,7.4087479009512505,210,210,210,0.08352109978823813,210,210,210,1.0899654691256113,210,210,210,0.08828368213449216,210,210,210
Water_Quality_Darwin/15T,long,bayes_past_targets_prediction,bayes_past_targets_prediction,7.110702218487859,False,,False,0.0,bayes_past_targets_prediction,"{""bayes_past_targets_prediction"": 1.0}",0.0,210.0,0.0,0.8342408515251408,0.08631411060463146,210,210,210,0.885319442189381,210,210,210,0.09515916131099753,210,210,210,1.3274688310599327,210,210,210,8.116034104871314,210,210,210,0.08631411060463146,210,210,210,1.1305090519836405,210,210,210,0.09008517401837442,210,210,210
Water_Quality_Darwin/15T,long,cov_ridge_shared,cov_ridge_shared,18.956734331324697,False,,False,0.0,bayes_past_targets_prediction,"{""bayes_past_targets_prediction"": 1.0}",0.0,210.0,0.0,0.8440826258367403,0.0887505517455377,210,210,210,0.9182449156424227,210,210,210,0.0961596118557718,210,210,210,1.3431293547769028,210,210,210,9.016228686234097,210,210,210,0.0887505517455377,210,210,210,1.169153066404985,210,210,210,0.09395975478226483,210,210,210
Water_Quality_Darwin/15T,long,covariate_prediction,covariate_prediction,12.554989255964756,False,,False,0.0,bayes_past_targets_prediction,"{""bayes_past_targets_prediction"": 1.0}",0.0,210.0,0.0,0.8674751463219484,0.08438207001595921,210,210,210,0.8403121402528452,210,210,210,0.09547099885802927,210,210,210,1.3803522284437515,210,210,210,6.955203115348709,210,210,210,0.08438207001595921,210,210,210,1.0805517723327647,210,210,210,0.08997111392368055,210,210,210
Water_Quality_Darwin/15T,long,full_ridge_per_variate,full_ridge_per_variate,18.956734331324697,False,,False,0.0,bayes_past_targets_prediction,"{""bayes_past_targets_prediction"": 1.0}",210.0,210.0,1.0,0.8500306500724875,0.08879184424485681,210,210,210,0.9201136857676652,210,210,210,0.09621795007548421,210,210,210,1.3525940276767114,210,210,210,9.030452572002456,210,210,210,0.08879184424485681,210,210,210,1.1709260564202475,210,210,210,0.09399204212095322,210,210,210
Water_Quality_Darwin/15T,long,full_ridge_shared,full_ridge_shared,18.956734331324697,False,,False,0.0,bayes_past_targets_prediction,"{""bayes_past_targets_prediction"": 1.0}",0.0,210.0,0.0,0.8441253611849637,0.08877887525084066,210,210,210,0.9184604557019317,210,210,210,0.0961668859286307,210,210,210,1.3431973565328073,210,210,210,9.02077478191561,210,210,210,0.08877887525084066,210,210,210,1.1693907592406014,210,210,210,0.09399928271074222,210,210,210
Water_Quality_Darwin/15T,long,seasonal_naive,seasonal_naive,2.003494313918054,False,,False,0.0,,,,,,1.0,0.13401706065668542,210,210,210,1.0740046926413251,210,210,210,0.1581593061142321,210,210,210,1.591229713377238,210,210,210,9.340650774021281,210,210,210,0.13705698638452735,210,210,210,1.3558269246196057,210,210,210,0.13232232939922098,210,210,210
Water_Quality_Darwin/15T,long,selected_adaptation,selected_adaptation,7.110702218487859,False,,False,0.0,bayes_past_targets_prediction,"{""bayes_past_targets_prediction"": 1.0}",0.0,210.0,0.0,0.8342408515251408,0.08631411060463146,210,210,210,0.885319442189381,210,210,210,0.09515916131099753,210,210,210,1.3274688310599327,210,210,210,8.116034104871314,210,210,210,0.08631411060463146,210,210,210,1.1305090519836405,210,210,210,0.09008517401837442,210,210,210
Water_Quality_Darwin/15T,long,tsrag,tsrag,2.77885022200644,False,,False,0.0,,,,,,0.9613105333073237,0.12397855431586399,210,210,210,0.9918506568933556,210,210,210,0.14556550518441685,210,210,210,1.5296658843811326,210,210,210,7.484050236960121,210,210,210,0.12397855431586399,210,210,210,1.2549579620990967,210,210,210,0.1183047431317154,210,210,210
Water_Quality_Darwin/15T,long,vanilla,vanilla,0.9794275956228375,False,,False,0.0,,,,,,0.8500306500724875,0.08879184424485681,210,210,210,0.9201136857676652,210,210,210,0.09621795007548421,210,210,210,1.3525940276767114,210,210,210,9.030452572002456,210,210,210,0.08879184424485681,210,210,210,1.1709260564202475,210,210,210,0.09399204212095322,210,210,210
Water_Quality_Darwin/15T,long,y_ridge_shared,y_ridge_shared,18.956734331324697,False,,False,0.0,bayes_past_targets_prediction,"{""bayes_past_targets_prediction"": 1.0}",0.0,210.0,0.0,0.8442544130159798,0.08877873203309604,210,210,210,0.9185268238139054,210,210,210,0.09617634010151445,210,210,210,1.3434027076408859,210,210,210,9.022620703390837,210,210,210,0.08877873203309604,210,210,210,1.169473497523511,210,210,210,0.09399288719236813,210,210,210
Water_Quality_Darwin/15T,medium,bayes_covariate_prediction,bayes_covariate_prediction,50.50594601966441,False,,False,0.0,bayes_past_targets_prediction,"{""bayes_past_targets_prediction"": 1.0}",0.0,630.0,0.0,0.8000979028321709,0.06317034927024459,630,630,630,0.5555701261377727,630,630,630,0.06902701655192908,630,630,630,0.8714865226481581,630,630,630,3.1780904651601527,630,630,630,0.06317034927024459,630,630,630,0.719950541164107,630,630,630,0.06405089851761978,630,630,630
Water_Quality_Darwin/15T,medium,bayes_past_targets_prediction,bayes_past_targets_prediction,21.295179203618318,False,,False,0.0,bayes_past_targets_prediction,"{""bayes_past_targets_prediction"": 1.0}",0.0,630.0,0.0,0.7872158274973949,0.06226431928967645,630,630,630,0.5538014949647683,630,630,630,0.06727152973781142,630,630,630,0.8574550460022927,630,630,630,3.239374291619876,630,630,630,0.06226431928967645,630,630,630,0.7159013688607924,630,630,630,0.06297030112072963,630,630,630
Water_Quality_Darwin/15T,medium,cov_ridge_shared,cov_ridge_shared,74.06395814334974,False,,False,0.0,bayes_past_targets_prediction,"{""bayes_past_targets_prediction"": 1.0}",0.0,630.0,0.0,0.8063601452461736,0.06323227933936687,630,630,630,0.5676689692023502,630,630,630,0.0685324454741933,630,630,630,0.878307512737047,630,630,630,3.3561166674030676,630,630,630,0.06323227933936687,630,630,630,0.7335219321905893,630,630,630,0.06421422659366015,630,630,630
Water_Quality_Darwin/15T,medium,covariate_prediction,covariate_prediction,50.505670617334545,False,,False,0.0,bayes_past_targets_prediction,"{""bayes_past_targets_prediction"": 1.0}",0.0,630.0,0.0,0.8086788419312538,0.06477788755454746,630,630,630,0.5595055605128632,630,630,630,0.07113785060671217,630,630,630,0.8808330947989466,630,630,630,3.1435458285459563,630,630,630,0.06477788755454746,630,630,630,0.7228672016130667,630,630,630,0.0655433744228182,630,630,630
Water_Quality_Darwin/15T,medium,full_ridge_per_variate,full_ridge_per_variate,74.06395814334974,False,,False,0.0,bayes_past_targets_prediction,"{""bayes_past_targets_prediction"": 1.0}",630.0,630.0,1.0,0.8093014872099993,0.06323965374760074,630,630,630,0.5678275883062448,630,630,630,0.06854437153736845,630,630,630,0.8815112955127548,630,630,630,3.3564993845050495,630,630,630,0.06323965374760074,630,630,630,0.7336453362424916,630,630,630,0.06421916704528319,630,630,630
Water_Quality_Darwin/15T,medium,full_ridge_shared,full_ridge_shared,74.06395814334974,False,,False,0.0,bayes_past_targets_prediction,"{""bayes_past_targets_prediction"": 1.0}",0.0,630.0,0.0,0.8067740677660549,0.06323670905462057,630,630,630,0.5676863835033461,630,630,630,0.06858151671661879,630,630,630,0.8787583674339787,630,630,630,3.356246602418436,630,630,630,0.06323670905462057,630,630,630,0.7335405149229551,630,630,630,0.0642091754644044,630,630,630
Water_Quality_Darwin/15T,medium,seasonal_naive,seasonal_naive,3.5120491245761514,False,,False,0.0,,,,,,1.0,0.09867808002358411,630,630,630,0.748544127678127,630,630,630,0.09820560422840151,630,630,630,1.0892248555624096,630,630,630,5.130555730866615,630,630,630,0.09218419767172843,630,630,630,0.9423902956607179,630,630,630,0.0900998661655717,630,630,630
Water_Quality_Darwin/15T,medium,selected_adaptation,selected_adaptation,21.295179203618318,False,,False,0.0,bayes_past_targets_prediction,"{""bayes_past_targets_prediction"": 1.0}",0.0,630.0,0.0,0.7872158274973949,0.06226431928967645,630,630,630,0.5538014949647683,630,630,630,0.06727152973781142,630,630,630,0.8574550460022927,630,630,630,3.239374291619876,630,630,630,0.06226431928967645,630,630,630,0.7159013688607924,630,630,630,0.06297030112072963,630,630,630
Water_Quality_Darwin/15T,medium,tsrag,tsrag,3.367435732856393,False,,False,0.0,,,,,,0.9816857143069293,0.08748132175408509,630,630,630,0.7072841527294673,630,630,630,0.09784250546865125,630,630,630,1.0692764803736459,630,630,630,4.099159028741809,630,630,630,0.08748132175408509,630,630,630,0.8936785276112434,630,630,630,0.08486168843047265,630,630,630
Water_Quality_Darwin/15T,medium,vanilla,vanilla,2.8510480420663953,False,,False,0.0,,,,,,0.8093014872099993,0.06323965374760074,630,630,630,0.5678275883062448,630,630,630,0.06854437153736845,630,630,630,0.8815112955127548,630,630,630,3.3564993845050495,630,630,630,0.06323965374760074,630,630,630,0.7336453362424916,630,630,630,0.06421916704528319,630,630,630
Water_Quality_Darwin/15T,medium,y_ridge_shared,y_ridge_shared,74.06395814334974,False,,False,0.0,bayes_past_targets_prediction,"{""bayes_past_targets_prediction"": 1.0}",0.0,630.0,0.0,0.8067784388367611,0.06323618802597619,630,630,630,0.5676863399832752,630,630,630,0.06857684306476956,630,630,630,0.8787631285128374,630,630,630,3.356229703738021,630,630,630,0.06323618802597619,630,630,630,0.7335393031430104,630,630,630,0.06420939307763604,630,630,630
Water_Quality_Darwin/15T,short,bayes_covariate_prediction,bayes_covariate_prediction,27.421734013594687,False,,False,0.0,bayes_past_targets_prediction,"{""bayes_past_targets_prediction"": 1.0}",3780.0,3780.0,1.0,0.5606733643319816,0.05058788640029228,3780,3780,3780,0.4198844436519724,3780,3780,3780,0.052672995789155734,3780,3780,3780,0.6095422484024997,3780,3780,3780,2.04300372001925,3780,3780,3780,0.05058788640029228,3780,3780,3780,0.5028248462628175,3780,3780,3780,0.0497206671831534,3780,3780,3780
Water_Quality_Darwin/15T,short,bayes_past_targets_prediction,bayes_past_targets_prediction,138.13525903318077,False,,False,0.0,bayes_past_targets_prediction,"{""bayes_past_targets_prediction"": 1.0}",0.0,3780.0,0.0,0.5523040771046924,0.04981767038559389,3780,3780,3780,0.41392092652751483,3780,3780,3780,0.0517786815770716,3780,3780,3780,0.6004434852391626,3780,3780,3780,2.0118180450907124,3780,3780,3780,0.04981767038559389,3780,3780,3780,0.4954466115229737,3780,3780,3780,0.048890510491518234,3780,3780,3780
Water_Quality_Darwin/15T,short,cov_ridge_shared,cov_ridge_shared,27.421389640308917,False,,False,0.0,bayes_past_targets_prediction,"{""bayes_past_targets_prediction"": 1.0}",3780.0,3780.0,1.0,0.5606733643319816,0.05058788640029228,3780,3780,3780,0.4198844436519724,3780,3780,3780,0.052672995789155734,3780,3780,3780,0.6095422484024997,3780,3780,3780,2.04300372001925,3780,3780,3780,0.05058788640029228,3780,3780,3780,0.5028248462628175,3780,3780,3780,0.0497206671831534,3780,3780,3780
Water_Quality_Darwin/15T,short,covariate_prediction,covariate_prediction,27.421389640308917,False,,False,0.0,bayes_past_targets_prediction,"{""bayes_past_targets_prediction"": 1.0}",3780.0,3780.0,1.0,0.5606733643319816,0.05058788640029228,3780,3780,3780,0.4198844436519724,3780,3780,3780,0.052672995789155734,3780,3780,3780,0.6095422484024997,3780,3780,3780,2.04300372001925,3780,3780,3780,0.05058788640029228,3780,3780,3780,0.5028248462628175,3780,3780,3780,0.0497206671831534,3780,3780,3780
Water_Quality_Darwin/15T,short,full_ridge_per_variate,full_ridge_per_variate,27.421389640308917,False,,False,0.0,bayes_past_targets_prediction,"{""bayes_past_targets_prediction"": 1.0}",3780.0,3780.0,1.0,0.5606733643319816,0.05058788640029228,3780,3780,3780,0.4198844436519724,3780,3780,3780,0.052672995789155734,3780,3780,3780,0.6095422484024997,3780,3780,3780,2.04300372001925,3780,3780,3780,0.05058788640029228,3780,3780,3780,0.5028248462628175,3780,3780,3780,0.0497206671831534,3780,3780,3780
Water_Quality_Darwin/15T,short,full_ridge_shared,full_ridge_shared,27.421389640308917,False,,False,0.0,bayes_past_targets_prediction,"{""bayes_past_targets_prediction"": 1.0}",3780.0,3780.0,1.0,0.5606733643319816,0.05058788640029228,3780,3780,3780,0.4198844436519724,3780,3780,3780,0.052672995789155734,3780,3780,3780,0.6095422484024997,3780,3780,3780,2.04300372001925,3780,3780,3780,0.05058788640029228,3780,3780,3780,0.5028248462628175,3780,3780,3780,0.0497206671831534,3780,3780,3780
Water_Quality_Darwin/15T,short,seasonal_naive,seasonal_naive,15.32182686496526,False,,False,0.0,,,,,,1.0,0.10462743011526343,3780,3780,3780,0.7485211435232869,3780,3780,3780,0.09819746292582743,3780,3780,3780,1.0871610587899843,3780,3780,3780,5.130156638238274,3780,3780,3780,0.09533926298669967,3780,3780,3780,0.8560498439204106,3780,3780,3780,0.09009411682886868,3780,3780,3780
Water_Quality_Darwin/15T,short,selected_adaptation,selected_adaptation,138.13525903318077,False,,False,0.0,bayes_past_targets_prediction,"{""bayes_past_targets_prediction"": 1.0}",0.0,3780.0,0.0,0.5523040771046924,0.04981767038559389,3780,3780,3780,0.41392092652751483,3780,3780,3780,0.0517786815770716,3780,3780,3780,0.6004434852391626,3780,3780,3780,2.0118180450907124,3780,3780,3780,0.04981767038559389,3780,3780,3780,0.4954466115229737,3780,3780,3780,0.048890510491518234,3780,3780,3780
